Leaf type	Flower petal color	Leaf arrangement	Leaf blade edges	Flower symmetry	Number of sepals, petals or tepals	Fusion of sepals and petals	Stamen number	Fruit type (general)	Bulbils	Petal and sepal colors	Fringed petal edges	Inflorescence type	Flower description	Wings on fruit	Calyx symmetry	Growth form	Parasitism	Spines on plant
simple	green to brown or white	alternate	entire	radially symmetrical	5	fused	8	dry & doesn't split open	no bulbils	green to brown or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Fallopia convolvulus	Fallopia	Polygonaceae	Caryophyllales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Geum urbanum	Geum	Rosaceae	Rosales
simple	white or yellow	alternate	teeth or entire	bilaterally symmetrical	5	fused	5	dry & splits open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Verbascum lychnitis	Verbascum	Scrophulariaceae	Lamiales
compound	blue to purple or white	alternate or basal	entire	radially symmetrical	5	unfused or fused	5	dry & splits open	no bulbils	blue to purple or white	fringed	one flower or branched umbel or corymb or raceme	superior ovary or inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Menyanthes trifoliata	Menyanthes	Menyanthaceae	Asterales
compound or simple	white	alternate	lobes or teeth	radially symmetrical	5	unfused	10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Geum canadense	Geum	Rosaceae	Rosales
simple	white or yellow	alternate	lobes	radially symmetrical	5	fused	0 or 3	fleshy	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cucumis sativus	Cucumis	Cucurbitaceae	Cucurbitales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Agrimonia microcarpa	Agrimonia	Rosaceae	Rosales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	5	unfused	0 or 5	dry & splits open or dry & doesn't split open or fleshy	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus spinosus	Amaranthus	Amaranthaceae	Caryophyllales
compound	pink to red	alternate	lobes	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	pink to red	fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Malva alcea	Malva	Malvaceae	Malvales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	5	fused	5	dry & splits open or dry & doesn't split open or fleshy	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Bassia hyssopifolia	Bassia	Amaranthaceae	Caryophyllales
compound	white	alternate	lobes	radially symmetrical or bilaterally symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Aethusa cynapium	Aethusa	Apiaceae	Apiales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	4 or 5	fused	4 or 5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Persicaria maculosa	Persicaria	Polygonaceae	Caryophyllales
simple	white	alternate	lobes	radially symmetrical	2 or 0	unfused	13	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Macleaya cordata	Macleaya	Papaveraceae	Ranunculales
simple	blue to purple	alternate or opposite	teeth or entire	bilaterally symmetrical	4	fused	1	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Veronica arvensis	Veronica	Plantaginaceae	Lamiales
simple	blue to purple or yellow	alternate	entire	asymmetrical	5	fused	4	dry & splits open	no bulbils	blue to purple or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic or parasitic on other plants	no spines or with spines	Schwalbea americana	Schwalbea	Orobanchaceae	Lamiales
simple	yellow	alternate or opposite	entire	radially symmetrical	5	unfused	5	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Linum medium	Linum	Linaceae	Malpighiales
simple	green to brown or white or yellow	alternate	entire	radially symmetrical	6 or 7	unfused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	green to brown or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Sedum ochroleucum	Sedum	Crassulaceae	Saxifragales
compound	white	alternate	teeth	radially symmetrical	5	unfused	5	fleshy	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Aralia racemosa	Aralia	Araliaceae	Apiales
simple	blue to purple or pink to red	alternate or opposite or whorled	entire	radially symmetrical	6	unfused	12	dry & splits open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Lythrum salicaria	Lythrum	Lythraceae	Myrtales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Agrimonia pubescens	Agrimonia	Rosaceae	Rosales
simple	white	alternate	lobes	radially symmetrical	5	fused	13	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Gossypium hirsutum	Gossypium	Malvaceae	Malvales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	6	dry & doesn't split open	no bulbils	green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex hastatulus	Rumex	Polygonaceae	Caryophyllales
compound	yellow	alternate	entire	radially symmetrical	5	unfused or fused	10	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oxalis dillenii	Oxalis	Oxalidaceae	Oxalidales
simple	white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Falcaria vulgaris	Falcaria	Apiaceae	Apiales
simple	orange or pink to red or yellow	alternate	teeth or entire	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	orange or pink to red or yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera oakesiana	Oenothera	Onagraceae	Myrtales
simple	white	alternate	entire	radially symmetrical	4 or 5	fused	4 or 5	dry & splits open or dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	parasitic on other plants	no spines or with spines	Cuscuta coryli	Cuscuta	Convolvulaceae	Solanales
simple	blue to purple	alternate or opposite	lobes	bilaterally symmetrical	5	fused	1	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Veronica hederaefolia	Veronica	Plantaginaceae	Lamiales
compound or simple	yellow	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Descurainia incana	Descurainia	Brassicaceae	Brassicales
simple	blue to purple	alternate	lobes or teeth or entire	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Solanum melongena	Solanum	Solanaceae	Solanales
simple	blue to purple or green to brown or orange or other or pink to red or white or yellow	alternate	entire	radially symmetrical	5 or 0 or 6 or 7	unfused or fused	10 or 11 or 12 or 13	dry & splits open	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Croton capitatus	Croton	Euphorbiaceae	Malpighiales
compound or simple	yellow	alternate	teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Zizia aptera	Zizia	Apiaceae	Apiales
simple	pink to red	alternate or opposite or whorled	entire	radially symmetrical	5	unfused	3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Lechea mucronata	Lechea	Cistaceae	Malvales
simple	white	alternate	lobes	bilaterally symmetrical	5 or 6	fused	10 or 11 or 12 or 13	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Reseda alba	Reseda	Resedaceae	Brassicales
simple	?	alternate	entire	radially symmetrical	4	unfused	4	dry & splits open	no bulbils	green to brown	?	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ludwigia sphaerocarpa	Ludwigia	Onagraceae	Myrtales
simple	?	alternate	teeth or entire	radially symmetrical	5	unfused or fused	1	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Dysphania cristata	Dysphania	Amaranthaceae	Caryophyllales
simple	white or yellow	alternate	lobes or teeth	bilaterally symmetrical	5	fused	5	dry & splits open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Verbascum blattaria	Verbascum	Scrophulariaceae	Lamiales
simple	?	alternate or opposite	teeth or entire	radially symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	fused	0 or 5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Atriplex hortensis	Atriplex	Amaranthaceae	Caryophyllales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	6	dry & doesn't split open	no bulbils	green to brown or pink to red	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex britannica	Rumex	Polygonaceae	Caryophyllales
simple	pink to red or white	alternate	teeth or entire	radially symmetrical or bilaterally symmetrical	4	unfused	6	dry & splits open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Berteroa mutabilis	Berteroa	Brassicaceae	Brassicales
simple	blue to purple or yellow	alternate	lobes	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	blue to purple or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Cymbalaria muralis	Cymbalaria	Plantaginaceae	Lamiales
simple	green to brown or pink to red or yellow	alternate	entire	radially symmetrical	5	fused	5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown or pink to red or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum achoreum	Polygonum	Polygonaceae	Caryophyllales
simple	white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open or dry & doesn't split open or fleshy	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Lepidium heterophyllum	Lepidium	Brassicaceae	Brassicales
simple	yellow	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amsinckia menziesii	Amsinckia	Boraginaceae	Boraginales
simple	yellow	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	orange or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Trollius laxus	Trollius	Ranunculaceae	Ranunculales
simple	blue to purple or white	alternate	teeth	bilaterally symmetrical	5	unfused	13	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Aconitum napellus	Aconitum	Ranunculaceae	Ranunculales
simple	blue to purple	alternate	entire	bilaterally symmetrical	3 or 5	fused	1	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	insectivorous	no spines or with spines	Utricularia resupinata	Utricularia	Lentibulariaceae	Lamiales
simple	blue to purple or orange or pink to red or yellow	alternate or opposite	entire	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	blue to purple or orange or pink to red or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Antirrhinum majus	Antirrhinum	Plantaginaceae	Lamiales
compound	blue to purple or white	alternate	lobes	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Solanum tuberosum	Solanum	Solanaceae	Solanales
simple	blue to purple or white or yellow	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Symphytum officinale	Symphytum	Boraginaceae	Boraginales
simple	pink to red	alternate or opposite	entire	radially symmetrical	6	fused	12	dry & splits open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Lythrum junceum	Lythrum	Lythraceae	Myrtales
simple	white	alternate	lobes or teeth	radially symmetrical	5	unfused or fused	13	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Argemone albiflora	Argemone	Papaveraceae	Ranunculales
compound or simple	white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cardamine longii	Cardamine	Brassicaceae	Brassicales
simple	orange or yellow	alternate	lobes or teeth	radially symmetrical	4	unfused	13	dry & splits open	no bulbils	orange or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Glaucium flavum	Glaucium	Papaveraceae	Ranunculales
simple	green to brown or yellow	alternate	lobes or entire	bilaterally symmetrical	2	fused	4	dry & splits open	no bulbils	green to brown or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic or parasitic on other plants	no spines or with spines	Castilleja coccinea	Castilleja	Orobanchaceae	Lamiales
simple	blue to purple or green to brown or white	alternate	entire	bilaterally symmetrical	2	fused	4	dry & splits open	no bulbils	blue to purple or green to brown or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic or parasitic on other plants	no spines or with spines	Castilleja septentrionalis	Castilleja	Orobanchaceae	Lamiales
simple	yellow	alternate	teeth or entire	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera pilosella	Oenothera	Onagraceae	Myrtales
simple	orange or pink to red or yellow	alternate	teeth	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	orange or pink to red or yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera glazioviana	Oenothera	Onagraceae	Myrtales
simple	yellow	alternate	lobes or teeth	radially symmetrical	5	fused	3	fleshy	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	vine	not parasitic	no spines or with spines	Cucurbita pepo	Cucurbita	Cucurbitaceae	Cucurbitales
simple	blue to purple or pink to red or white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Boechera stricta	Boechera	Brassicaceae	Brassicales
simple	pink to red or yellow	alternate	teeth	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	pink to red or yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Camissonia campestris	Camissonia	Onagraceae	Myrtales
compound or simple	blue to purple or pink to red or yellow	alternate	lobes or teeth	radially symmetrical	5	unfused	10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	blue to purple or pink to red or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Geum rivale	Geum	Rosaceae	Rosales
simple	green to brown	alternate	entire	radially symmetrical	4	unfused	4	dry & splits open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ludwigia polycarpa	Ludwigia	Onagraceae	Myrtales
simple	blue to purple or pink to red or white	alternate	entire	radially symmetrical	5	fused	5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Persicaria nepalensis	Persicaria	Polygonaceae	Caryophyllales
simple	pink to red or white	basal	entire	radially symmetrical	4 or 5 or 6 or 7	unfused or fused	4 or 5 or 6 or 7 or 8	dry & splits open	no bulbils	white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	insectivorous or not parasitic	no spines or with spines	Drosera intermedia	Drosera	Droseraceae	Caryophyllales
simple	green to brown	alternate	teeth or entire	radially symmetrical	5 or 6	fused	0 or 4 or 5 or 6	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Emex spinosa	Emex	Polygonaceae	Caryophyllales
compound or simple	white	alternate	lobes or teeth	radially symmetrical	5	unfused	10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Geum laciniatum	Geum	Rosaceae	Rosales
simple	pink to red or white	alternate	lobes or teeth or entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Phacelia brachyloba	Phacelia	Boraginaceae	Boraginales
simple	blue to purple or pink to red or white	alternate	teeth	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	blue to purple or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Chamerion angustifolium	Chamerion	Onagraceae	Myrtales
compound	yellow	alternate	lobes or entire	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Taenidia integerrima	Taenidia	Apiaceae	Apiales
simple	?	alternate	entire	radially symmetrical	4 or 5	fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium bonus-henricus	Chenopodium	Amaranthaceae	Caryophyllales
simple	blue to purple or pink to red or white	alternate	entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Lobularia maritima	Lobularia	Brassicaceae	Brassicales
simple	blue to purple or white	alternate	lobes or teeth or entire	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Solanum carolinense	Solanum	Solanaceae	Solanales
simple	?	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium leptophyllum	Chenopodium	Amaranthaceae	Caryophyllales
simple	yellow	alternate	teeth or entire	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ranunculus flammula	Ranunculus	Ranunculaceae	Ranunculales
simple	pink to red or white	alternate	entire	radially symmetrical	5	unfused	8	dry & doesn't split open	no bulbils	pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum articulatum	Polygonum	Polygonaceae	Caryophyllales
simple	white	alternate	lobes or teeth	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white	not fringed	raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Alliaria petiolata	Alliaria	Brassicaceae	Brassicales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Agrimonia eupatoria	Agrimonia	Rosaceae	Rosales
simple	white	alternate	teeth or entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Datura inoxia	Datura	Solanaceae	Solanales
simple	blue to purple or pink to red	alternate	entire	bilaterally symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Echium creticum	Echium	Boraginaceae	Boraginales
compound	white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Conium maculatum	Conium	Apiaceae	Apiales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	5	unfused	0 or 5	dry & splits open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus dubius	Amaranthus	Amaranthaceae	Caryophyllales
simple	green to brown or white	opposite	entire	radially symmetrical	2 or 3	unfused or fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Elatine americana	Elatine	Elatinaceae	Malpighiales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Agrimonia striata	Agrimonia	Rosaceae	Rosales
compound	yellow	alternate	lobes	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Descurainia sophia	Descurainia	Brassicaceae	Brassicales
simple	yellow	alternate	teeth	radially symmetrical	4	unfused or fused	8	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera parviflora	Oenothera	Onagraceae	Myrtales
